31.5215 	INFO 	Loaded monitor calibration from ['2024_08_08 09:17']
867.7385 	DATA 	Keypress: space
867.7446 	EXP 	polygon: autoDraw = False
867.7446 	EXP 	polygon_2: autoDraw = False
867.8247 	EXP 	Sound sound_1 reached end of file
867.8413 	EXP 	Sound sound_1 started
868.1287 	EXP 	Sound sound_1 stopped
868.1423 	EXP 	text: autoDraw = True
868.1423 	EXP 	textbox: autoDraw = True
869.4660 	DATA 	Keypress: 1
869.7152 	DATA 	Keypress: 0
869.8421 	DATA 	Keypress: 0
870.3744 	DATA 	Mouse: Left button down, pos=(576,152)
870.3758 	EXP 	New trial (rep=13, index=5): <Trial 161 (5 in rep 13) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 161, 'thisTrialN': 5, 'thisRepN': 13}>
870.3782 	EXP 	text: autoDraw = False
870.3782 	EXP 	textbox: autoDraw = False
870.3782 	EXP 	polygon: autoDraw = True
870.4782 	DATA 	Mouse:  Left button up, pos=(576,152)
871.3639 	INFO 	Keyboard events cleared
871.3634 	EXP 	polygon_2: autoDraw = True
871.3748 	EXP 	polygon: autoDraw = False
872.4225 	DATA 	Keypress: space
872.4291 	EXP 	polygon: autoDraw = False
872.4291 	EXP 	polygon_2: autoDraw = False
872.5081 	EXP 	Sound sound_1 reached end of file
872.5246 	EXP 	Sound sound_1 started
872.8122 	EXP 	Sound sound_1 stopped
872.8277 	EXP 	text: autoDraw = True
872.8277 	EXP 	textbox: autoDraw = True
873.9325 	DATA 	Keypress: 1
874.5690 	DATA 	Keypress: 0
874.7314 	DATA 	Keypress: 0
875.4504 	DATA 	Mouse: Left button down, pos=(562,122)
875.4580 	EXP 	New trial (rep=13, index=6): <Trial 162 (6 in rep 13) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 162, 'thisTrialN': 6, 'thisRepN': 13}>
875.4607 	EXP 	text: autoDraw = False
875.4607 	EXP 	textbox: autoDraw = False
875.4607 	EXP 	polygon: autoDraw = True
875.5784 	DATA 	Mouse:  Left button up, pos=(562,122)
876.4467 	INFO 	Keyboard events cleared
876.4463 	EXP 	polygon_2: autoDraw = True
876.4581 	EXP 	polygon: autoDraw = False
876.5179 	DATA 	Keypress: space
876.5218 	EXP 	polygon: autoDraw = False
876.5218 	EXP 	polygon_2: autoDraw = False
876.7121 	DATA 	Keypress: space
876.8955 	EXP 	Sound sound_1 reached end of file
876.9120 	EXP 	Sound sound_1 started
877.1994 	EXP 	Sound sound_1 stopped
877.2168 	EXP 	text: autoDraw = True
877.2168 	EXP 	textbox: autoDraw = True
878.5039 	DATA 	Keypress: 2
879.3525 	DATA 	Keypress: 0
879.5087 	DATA 	Keypress: 0
882.4337 	DATA 	Mouse: Left button down, pos=(565,141)
882.4414 	EXP 	New trial (rep=13, index=7): <Trial 163 (7 in rep 13) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 163, 'thisTrialN': 7, 'thisRepN': 13}>
882.4453 	EXP 	text: autoDraw = False
882.4453 	EXP 	textbox: autoDraw = False
882.4453 	EXP 	polygon: autoDraw = True
882.5586 	DATA 	Mouse:  Left button up, pos=(565,141)
883.4302 	INFO 	Keyboard events cleared
883.4297 	EXP 	polygon_2: autoDraw = True
883.4416 	EXP 	polygon: autoDraw = False
883.8051 	DATA 	Keypress: n
884.7876 	DATA 	Keypress: space
884.8083 	EXP 	polygon: autoDraw = False
884.8083 	EXP 	polygon_2: autoDraw = False
885.4748 	EXP 	Sound sound_1 reached end of file
885.4913 	EXP 	Sound sound_1 started
885.7787 	EXP 	Sound sound_1 stopped
885.7972 	EXP 	text: autoDraw = True
885.7972 	EXP 	textbox: autoDraw = True
886.9826 	DATA 	Keypress: 4
887.4422 	DATA 	Keypress: 0
887.7754 	DATA 	Keypress: 0
888.3469 	DATA 	Mouse: Left button down, pos=(564,141)
888.3482 	EXP 	New trial (rep=13, index=8): <Trial 164 (8 in rep 13) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 164, 'thisTrialN': 8, 'thisRepN': 13}>
888.3571 	EXP 	text: autoDraw = False
888.3571 	EXP 	textbox: autoDraw = False
888.3571 	EXP 	polygon: autoDraw = True
888.4922 	DATA 	Mouse:  Left button up, pos=(564,141)
889.3464 	INFO 	Keyboard events cleared
889.3458 	EXP 	polygon: autoDraw = False
889.3458 	EXP 	polygon_2: autoDraw = True
889.6047 	DATA 	Keypress: space
889.6114 	EXP 	polygon: autoDraw = False
889.6114 	EXP 	polygon_2: autoDraw = False
889.6912 	EXP 	Sound sound_1 reached end of file
889.7078 	EXP 	Sound sound_1 started
889.9953 	EXP 	Sound sound_1 stopped
890.0088 	EXP 	text: autoDraw = True
890.0088 	EXP 	textbox: autoDraw = True
891.1086 	DATA 	Keypress: 2
891.7254 	DATA 	Keypress: 0
891.8821 	DATA 	Keypress: 0
892.6408 	DATA 	Mouse: Left button down, pos=(564,141)
892.6415 	DATA 	Mouse:  Left button up, pos=(564,141)
892.8309 	DATA 	Mouse: Left button down, pos=(564,141)
892.8322 	EXP 	New trial (rep=13, index=9): <Trial 165 (9 in rep 13) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 165, 'thisTrialN': 9, 'thisRepN': 13}>
892.8409 	EXP 	text: autoDraw = False
892.8409 	EXP 	textbox: autoDraw = False
892.8409 	EXP 	polygon: autoDraw = True
892.9254 	DATA 	Mouse:  Left button up, pos=(564,141)
893.8302 	INFO 	Keyboard events cleared
893.8296 	EXP 	polygon: autoDraw = False
893.8296 	EXP 	polygon_2: autoDraw = True
894.6321 	DATA 	Keypress: space
894.6355 	EXP 	polygon: autoDraw = False
894.6355 	EXP 	polygon_2: autoDraw = False
895.0119 	EXP 	Sound sound_1 reached end of file
895.0284 	EXP 	Sound sound_1 started
895.3164 	EXP 	Sound sound_1 stopped
895.3285 	EXP 	text: autoDraw = True
895.3285 	EXP 	textbox: autoDraw = True
896.9822 	DATA 	Keypress: 3
897.5153 	DATA 	Keypress: 0
897.6479 	DATA 	Keypress: 0
898.0282 	DATA 	Mouse: Left button down, pos=(523,183)
898.0288 	DATA 	Mouse:  Left button up, pos=(523,183)
898.5168 	DATA 	Mouse: Left button down, pos=(543,173)
898.5246 	EXP 	New trial (rep=13, index=10): <Trial 166 (10 in rep 13) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 166, 'thisTrialN': 10, 'thisRepN': 13}>
898.5280 	EXP 	text: autoDraw = False
898.5280 	EXP 	textbox: autoDraw = False
898.5280 	EXP 	polygon: autoDraw = True
898.7419 	DATA 	Mouse:  Left button up, pos=(543,173)
899.5133 	INFO 	Keyboard events cleared
899.5128 	EXP 	polygon_2: autoDraw = True
899.5246 	EXP 	polygon: autoDraw = False
899.8351 	DATA 	Keypress: space
899.8391 	EXP 	polygon: autoDraw = False
899.8391 	EXP 	polygon_2: autoDraw = False
900.5116 	EXP 	Sound sound_1 reached end of file
900.5282 	EXP 	Sound sound_1 started
900.8168 	EXP 	Sound sound_1 stopped
900.8359 	EXP 	text: autoDraw = True
900.8359 	EXP 	textbox: autoDraw = True
901.9753 	DATA 	Keypress: 4
902.4494 	DATA 	Keypress: 0
902.6031 	DATA 	Keypress: 0
902.9675 	DATA 	Mouse: Left button down, pos=(543,173)
902.9753 	EXP 	New trial (rep=13, index=11): <Trial 167 (11 in rep 13) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 167, 'thisTrialN': 11, 'thisRepN': 13}>
902.9781 	EXP 	text: autoDraw = False
902.9781 	EXP 	textbox: autoDraw = False
902.9781 	EXP 	polygon: autoDraw = True
903.1625 	DATA 	Mouse:  Left button up, pos=(543,173)
903.9622 	INFO 	Keyboard events cleared
903.9618 	EXP 	polygon_2: autoDraw = True
903.9746 	EXP 	polygon: autoDraw = False
904.2184 	DATA 	Keypress: space
904.2229 	EXP 	polygon: autoDraw = False
904.2229 	EXP 	polygon_2: autoDraw = False
904.8958 	EXP 	Sound sound_1 reached end of file
904.9123 	EXP 	Sound sound_1 started
905.1993 	EXP 	Sound sound_1 stopped
905.2184 	EXP 	text: autoDraw = True
905.2184 	EXP 	textbox: autoDraw = True
906.3492 	DATA 	Keypress: 4
906.8357 	DATA 	Keypress: 0
906.9792 	DATA 	Keypress: 0
907.3741 	DATA 	Mouse: Left button down, pos=(574,175)
907.3757 	EXP 	New trial (rep=14, index=0): <Trial 168 (0 in rep 14) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 168, 'thisTrialN': 0, 'thisRepN': 14}>
907.3782 	EXP 	text: autoDraw = False
907.3782 	EXP 	textbox: autoDraw = False
907.3782 	EXP 	polygon: autoDraw = True
907.5752 	DATA 	Mouse:  Left button up, pos=(574,175)
908.3631 	INFO 	Keyboard events cleared
908.3627 	EXP 	polygon_2: autoDraw = True
908.3746 	EXP 	polygon: autoDraw = False
909.4372 	DATA 	Keypress: space
909.4409 	EXP 	polygon: autoDraw = False
909.4409 	EXP 	polygon_2: autoDraw = False
909.5245 	EXP 	Sound sound_1 reached end of file
909.5411 	EXP 	Sound sound_1 started
909.8286 	EXP 	Sound sound_1 stopped
909.8410 	EXP 	text: autoDraw = True
909.8410 	EXP 	textbox: autoDraw = True
911.0367 	DATA 	Keypress: 2
911.6590 	DATA 	Keypress: 0
911.7980 	DATA 	Keypress: 0
912.3408 	DATA 	Mouse: Left button down, pos=(507,146)
912.3421 	EXP 	New trial (rep=14, index=1): <Trial 169 (1 in rep 14) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 169, 'thisTrialN': 1, 'thisRepN': 14}>
912.3445 	EXP 	text: autoDraw = False
912.3445 	EXP 	textbox: autoDraw = False
912.3445 	EXP 	polygon: autoDraw = True
912.5255 	DATA 	Mouse:  Left button up, pos=(507,146)
913.3283 	INFO 	Keyboard events cleared
913.3282 	EXP 	polygon_2: autoDraw = True
913.3410 	EXP 	polygon: autoDraw = False
913.6450 	DATA 	Keypress: space
913.6487 	EXP 	polygon: autoDraw = False
913.6487 	EXP 	polygon_2: autoDraw = False
914.0247 	EXP 	Sound sound_1 reached end of file
914.0412 	EXP 	Sound sound_1 started
914.3286 	EXP 	Sound sound_1 stopped
914.3432 	EXP 	text: autoDraw = True
914.3432 	EXP 	textbox: autoDraw = True
915.7323 	DATA 	Keypress: 3
916.5301 	DATA 	Keypress: 0
916.7259 	DATA 	Keypress: 0
917.1817 	DATA 	Mouse: Left button down, pos=(505,146)
917.1829 	EXP 	New trial (rep=14, index=2): <Trial 170 (2 in rep 14) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 170, 'thisTrialN': 2, 'thisRepN': 14}>
917.1910 	EXP 	text: autoDraw = False
917.1910 	EXP 	textbox: autoDraw = False
917.1910 	EXP 	polygon: autoDraw = True
917.3455 	DATA 	Mouse:  Left button up, pos=(505,146)
918.1798 	INFO 	Keyboard events cleared
918.1792 	EXP 	polygon: autoDraw = False
918.1792 	EXP 	polygon_2: autoDraw = True
918.6684 	DATA 	Keypress: space
918.6734 	EXP 	polygon: autoDraw = False
918.6734 	EXP 	polygon_2: autoDraw = False
919.0446 	EXP 	Sound sound_1 reached end of file
919.0611 	EXP 	Sound sound_1 started
919.3495 	EXP 	Sound sound_1 stopped
919.3662 	EXP 	text: autoDraw = True
919.3662 	EXP 	textbox: autoDraw = True
920.3471 	DATA 	Keypress: 3
920.8025 	DATA 	Keypress: 0
920.9420 	DATA 	Keypress: 0
921.3134 	DATA 	Mouse: Left button down, pos=(505,146)
921.3141 	DATA 	Mouse:  Left button up, pos=(505,146)
921.6967 	DATA 	Mouse: Left button down, pos=(505,146)
921.6981 	EXP 	New trial (rep=14, index=3): <Trial 171 (3 in rep 14) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 171, 'thisTrialN': 3, 'thisRepN': 14}>
921.7067 	EXP 	text: autoDraw = False
921.7067 	EXP 	textbox: autoDraw = False
921.7067 	EXP 	polygon: autoDraw = True
921.8084 	DATA 	Mouse:  Left button up, pos=(505,146)
922.6960 	INFO 	Keyboard events cleared
922.6954 	EXP 	polygon: autoDraw = False
922.6954 	EXP 	polygon_2: autoDraw = True
923.0848 	DATA 	Keypress: space
923.0898 	EXP 	polygon: autoDraw = False
923.0898 	EXP 	polygon_2: autoDraw = False
923.1619 	EXP 	Sound sound_1 reached end of file
923.1785 	EXP 	Sound sound_1 started
923.4655 	EXP 	Sound sound_1 stopped
923.4793 	EXP 	text: autoDraw = True
923.4793 	EXP 	textbox: autoDraw = True
924.7468 	DATA 	Keypress: 2
925.3966 	DATA 	Keypress: 0
926.4197 	DATA 	Keypress: 0
926.8781 	DATA 	Mouse: Left button down, pos=(513,146)
926.8826 	EXP 	New trial (rep=14, index=4): <Trial 172 (4 in rep 14) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 172, 'thisTrialN': 4, 'thisRepN': 14}>
926.8902 	EXP 	text: autoDraw = False
926.8902 	EXP 	textbox: autoDraw = False
926.8902 	EXP 	polygon: autoDraw = True
927.0087 	DATA 	Mouse:  Left button up, pos=(514,146)
927.8791 	INFO 	Keyboard events cleared
927.8786 	EXP 	polygon: autoDraw = False
927.8786 	EXP 	polygon_2: autoDraw = True
928.4228 	DATA 	Keypress: space
928.4282 	EXP 	polygon: autoDraw = False
928.4282 	EXP 	polygon_2: autoDraw = False
928.8080 	EXP 	Sound sound_1 reached end of file
928.8244 	EXP 	Sound sound_1 started
929.1120 	EXP 	Sound sound_1 stopped
929.1317 	EXP 	text: autoDraw = True
929.1317 	EXP 	textbox: autoDraw = True
930.0470 	DATA 	Keypress: 3
931.1018 	DATA 	Keypress: 0
931.2585 	DATA 	Keypress: 0
931.9275 	DATA 	Mouse: Left button down, pos=(514,146)
931.9313 	EXP 	New trial (rep=14, index=5): <Trial 173 (5 in rep 14) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 173, 'thisTrialN': 5, 'thisRepN': 14}>
931.9401 	EXP 	text: autoDraw = False
931.9401 	EXP 	textbox: autoDraw = False
931.9401 	EXP 	polygon: autoDraw = True
932.0453 	DATA 	Mouse:  Left button up, pos=(514,146)
932.9310 	INFO 	Keyboard events cleared
932.9305 	EXP 	polygon: autoDraw = False
932.9305 	EXP 	polygon_2: autoDraw = True
933.3353 	DATA 	Keypress: space
933.3400 	EXP 	polygon: autoDraw = False
933.3400 	EXP 	polygon_2: autoDraw = False
934.0119 	EXP 	Sound sound_1 reached end of file
934.0284 	EXP 	Sound sound_1 started
934.3161 	EXP 	Sound sound_1 stopped
934.3343 	EXP 	text: autoDraw = True
934.3343 	EXP 	textbox: autoDraw = True
935.1158 	DATA 	Keypress: 4
935.6919 	DATA 	Keypress: 0
935.8349 	DATA 	Keypress: 0
936.3574 	DATA 	Mouse: Left button down, pos=(514,146)
936.3588 	EXP 	New trial (rep=14, index=6): <Trial 174 (6 in rep 14) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 174, 'thisTrialN': 6, 'thisRepN': 14}>
936.3611 	EXP 	text: autoDraw = False
936.3611 	EXP 	textbox: autoDraw = False
936.3611 	EXP 	polygon: autoDraw = True
936.4916 	DATA 	Mouse:  Left button up, pos=(514,146)
937.3462 	INFO 	Keyboard events cleared
937.3457 	EXP 	polygon_2: autoDraw = True
937.3577 	EXP 	polygon: autoDraw = False
938.0497 	DATA 	Mouse: Left button down, pos=(514,146)
938.0512 	DATA 	Mouse:  Left button up, pos=(514,146)
938.4888 	DATA 	Keypress: space
938.4950 	EXP 	polygon: autoDraw = False
938.4950 	EXP 	polygon_2: autoDraw = False
938.5744 	EXP 	Sound sound_1 reached end of file
938.5910 	EXP 	Sound sound_1 started
938.8785 	EXP 	Sound sound_1 stopped
938.8897 	EXP 	text: autoDraw = True
938.8897 	EXP 	textbox: autoDraw = True
940.4083 	DATA 	Keypress: 1
940.9807 	DATA 	Keypress: 0
941.1651 	DATA 	Keypress: 0
941.5443 	DATA 	Mouse: Left button down, pos=(514,146)
941.5482 	EXP 	New trial (rep=14, index=7): <Trial 175 (7 in rep 14) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 175, 'thisTrialN': 7, 'thisRepN': 14}>
941.5566 	EXP 	text: autoDraw = False
941.5566 	EXP 	textbox: autoDraw = False
941.5566 	EXP 	polygon: autoDraw = True
941.6916 	DATA 	Mouse:  Left button up, pos=(514,146)
942.5459 	INFO 	Keyboard events cleared
942.5454 	EXP 	polygon: autoDraw = False
942.5454 	EXP 	polygon_2: autoDraw = True
942.8681 	DATA 	Keypress: space
942.8725 	EXP 	polygon: autoDraw = False
942.8725 	EXP 	polygon_2: autoDraw = False
943.5451 	EXP 	Sound sound_1 reached end of file
943.5616 	EXP 	Sound sound_1 started
943.8495 	EXP 	Sound sound_1 stopped
943.8673 	EXP 	text: autoDraw = True
943.8673 	EXP 	textbox: autoDraw = True
944.7699 	DATA 	Keypress: 3
945.7979 	DATA 	Keypress: backspace
946.5493 	DATA 	Keypress: 4
947.0759 	DATA 	Keypress: 0
947.2130 	DATA 	Keypress: 0
947.7142 	DATA 	Mouse: Left button down, pos=(514,146)
947.7156 	EXP 	New trial (rep=14, index=8): <Trial 176 (8 in rep 14) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 176, 'thisTrialN': 8, 'thisRepN': 14}>
947.7238 	EXP 	text: autoDraw = False
947.7238 	EXP 	textbox: autoDraw = False
947.7238 	EXP 	polygon: autoDraw = True
947.8418 	DATA 	Mouse:  Left button up, pos=(514,146)
948.7132 	INFO 	Keyboard events cleared
948.7126 	EXP 	polygon: autoDraw = False
948.7126 	EXP 	polygon_2: autoDraw = True
949.3897 	DATA 	Keypress: space
949.3950 	EXP 	polygon: autoDraw = False
949.3950 	EXP 	polygon_2: autoDraw = False
950.0747 	EXP 	Sound sound_1 reached end of file
950.0911 	EXP 	Sound sound_1 started
950.3785 	EXP 	Sound sound_1 stopped
950.3984 	EXP 	text: autoDraw = True
950.3984 	EXP 	textbox: autoDraw = True
951.3490 	DATA 	Keypress: 3
951.9317 	DATA 	Keypress: 0
952.0849 	DATA 	Keypress: 0
952.5404 	DATA 	Mouse: Left button down, pos=(514,146)
952.5418 	EXP 	New trial (rep=14, index=9): <Trial 177 (9 in rep 14) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 177, 'thisTrialN': 9, 'thisRepN': 14}>
952.5442 	EXP 	text: autoDraw = False
952.5442 	EXP 	textbox: autoDraw = False
952.5442 	EXP 	polygon: autoDraw = True
952.7085 	DATA 	Mouse:  Left button up, pos=(514,146)
953.5295 	INFO 	Keyboard events cleared
953.5290 	EXP 	polygon_2: autoDraw = True
953.5410 	EXP 	polygon: autoDraw = False
953.9511 	DATA 	Keypress: space
953.9552 	EXP 	polygon: autoDraw = False
953.9552 	EXP 	polygon_2: autoDraw = False
954.0273 	EXP 	Sound sound_1 reached end of file
954.0439 	EXP 	Sound sound_1 started
954.3323 	EXP 	Sound sound_1 stopped
954.3497 	EXP 	text: autoDraw = True
954.3497 	EXP 	textbox: autoDraw = True
956.3250 	DATA 	Keypress: 2
956.8654 	DATA 	Keypress: 0
957.0250 	DATA 	Keypress: 0
957.5133 	DATA 	Mouse: Left button down, pos=(514,146)
957.5146 	EXP 	New trial (rep=14, index=10): <Trial 178 (10 in rep 14) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 178, 'thisTrialN': 10, 'thisRepN': 14}>
957.5233 	EXP 	text: autoDraw = False
957.5233 	EXP 	textbox: autoDraw = False
957.5233 	EXP 	polygon: autoDraw = True
957.6779 	DATA 	Mouse:  Left button up, pos=(514,146)
958.5134 	INFO 	Keyboard events cleared
958.5127 	EXP 	polygon: autoDraw = False
958.5127 	EXP 	polygon_2: autoDraw = True
958.8710 	DATA 	Keypress: space
958.8778 	EXP 	polygon: autoDraw = False
958.8778 	EXP 	polygon_2: autoDraw = False
959.5579 	EXP 	Sound sound_1 reached end of file
959.5743 	EXP 	Sound sound_1 started
959.8620 	EXP 	Sound sound_1 stopped
959.8804 	EXP 	text: autoDraw = True
959.8804 	EXP 	textbox: autoDraw = True
960.7918 	DATA 	Keypress: 4
961.3124 	DATA 	Keypress: 0
961.4749 	DATA 	Keypress: 0
961.7912 	DATA 	Mouse: Left button down, pos=(514,146)
961.7927 	EXP 	New trial (rep=14, index=11): <Trial 179 (11 in rep 14) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 179, 'thisTrialN': 11, 'thisRepN': 14}>
961.7955 	EXP 	text: autoDraw = False
961.7955 	EXP 	textbox: autoDraw = False
961.7955 	EXP 	polygon: autoDraw = True
961.9785 	DATA 	Mouse:  Left button up, pos=(514,146)
962.7916 	INFO 	Keyboard events cleared
962.7910 	EXP 	polygon: autoDraw = False
962.7910 	EXP 	polygon_2: autoDraw = True
963.1215 	DATA 	Keypress: space
963.1283 	EXP 	polygon: autoDraw = False
963.1283 	EXP 	polygon_2: autoDraw = False
963.5079 	EXP 	Sound sound_1 reached end of file
963.5244 	EXP 	Sound sound_1 started
963.8119 	EXP 	Sound sound_1 stopped
963.8265 	EXP 	text: autoDraw = True
963.8265 	EXP 	textbox: autoDraw = True
964.7917 	DATA 	Keypress: 3
965.3416 	DATA 	Keypress: 0
965.5153 	DATA 	Keypress: 0
965.9906 	DATA 	Mouse: Left button down, pos=(514,146)
965.9919 	EXP 	New trial (rep=15, index=0): <Trial 180 (0 in rep 15) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 180, 'thisTrialN': 0, 'thisRepN': 15}>
965.9944 	EXP 	text: autoDraw = False
965.9944 	EXP 	textbox: autoDraw = False
965.9944 	EXP 	polygon: autoDraw = True
966.1752 	DATA 	Mouse:  Left button up, pos=(514,146)
966.9799 	INFO 	Keyboard events cleared
966.9793 	EXP 	polygon_2: autoDraw = True
966.9909 	EXP 	polygon: autoDraw = False
967.4506 	DATA 	Keypress: space
967.4542 	EXP 	polygon: autoDraw = False
967.4542 	EXP 	polygon_2: autoDraw = False
968.1286 	EXP 	Sound sound_1 reached end of file
968.1450 	EXP 	Sound sound_1 started
968.4323 	EXP 	Sound sound_1 stopped
968.4486 	EXP 	text: autoDraw = True
968.4486 	EXP 	textbox: autoDraw = True
969.4542 	DATA 	Keypress: 4
969.9813 	DATA 	Keypress: 0
970.1289 	DATA 	Keypress: 0
970.6274 	DATA 	Mouse: Left button down, pos=(514,146)
970.6314 	EXP 	New trial (rep=15, index=1): <Trial 181 (1 in rep 15) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 181, 'thisTrialN': 1, 'thisRepN': 15}>
970.6404 	EXP 	text: autoDraw = False
970.6404 	EXP 	textbox: autoDraw = False
970.6404 	EXP 	polygon: autoDraw = True
970.7783 	DATA 	Mouse:  Left button up, pos=(514,146)
971.6293 	INFO 	Keyboard events cleared
971.6288 	EXP 	polygon: autoDraw = False
971.6288 	EXP 	polygon_2: autoDraw = True
972.0345 	DATA 	Keypress: space
972.0390 	EXP 	polygon: autoDraw = False
972.0390 	EXP 	polygon_2: autoDraw = False
972.7118 	EXP 	Sound sound_1 reached end of file
972.7283 	EXP 	Sound sound_1 started
973.0163 	EXP 	Sound sound_1 stopped
973.0338 	EXP 	text: autoDraw = True
973.0338 	EXP 	textbox: autoDraw = True
973.9818 	DATA 	Keypress: 4
974.5142 	DATA 	Keypress: 0
974.6505 	DATA 	Keypress: 0
975.1473 	DATA 	Mouse: Left button down, pos=(514,146)
975.1486 	EXP 	New trial (rep=15, index=2): <Trial 182 (2 in rep 15) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 182, 'thisTrialN': 2, 'thisRepN': 15}>
975.1570 	EXP 	text: autoDraw = False
975.1570 	EXP 	textbox: autoDraw = False
975.1570 	EXP 	polygon: autoDraw = True
975.3085 	DATA 	Mouse:  Left button up, pos=(514,146)
976.1465 	INFO 	Keyboard events cleared
976.1461 	EXP 	polygon: autoDraw = False
976.1461 	EXP 	polygon_2: autoDraw = True
976.6373 	DATA 	Keypress: space
976.6579 	EXP 	polygon: autoDraw = False
976.6579 	EXP 	polygon_2: autoDraw = False
976.7245 	EXP 	Sound sound_1 reached end of file
976.7410 	EXP 	Sound sound_1 started
977.0285 	EXP 	Sound sound_1 stopped
977.0483 	EXP 	text: autoDraw = True
977.0483 	EXP 	textbox: autoDraw = True
978.3987 	DATA 	Keypress: 2
978.9656 	DATA 	Keypress: 0
979.0958 	DATA 	Keypress: 0
979.4131 	DATA 	Mouse: Left button down, pos=(514,146)
979.4145 	EXP 	New trial (rep=15, index=3): <Trial 183 (3 in rep 15) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 183, 'thisTrialN': 3, 'thisRepN': 15}>
979.4233 	EXP 	text: autoDraw = False
979.4233 	EXP 	textbox: autoDraw = False
979.4233 	EXP 	polygon: autoDraw = True
979.5249 	DATA 	Mouse:  Left button up, pos=(514,146)
980.4124 	INFO 	Keyboard events cleared
980.4119 	EXP 	polygon: autoDraw = False
980.4119 	EXP 	polygon_2: autoDraw = True
980.9883 	DATA 	Keypress: space
980.9941 	EXP 	polygon: autoDraw = False
980.9941 	EXP 	polygon_2: autoDraw = False
981.0741 	EXP 	Sound sound_1 reached end of file
981.0907 	EXP 	Sound sound_1 started
981.3784 	EXP 	Sound sound_1 stopped
981.3917 	EXP 	text: autoDraw = True
981.3917 	EXP 	textbox: autoDraw = True
982.3709 	DATA 	Keypress: 1
982.9697 	DATA 	Keypress: 0
983.1308 	DATA 	Keypress: 0
983.8280 	DATA 	Mouse: Left button down, pos=(514,146)
983.8324 	EXP 	New trial (rep=15, index=4): <Trial 184 (4 in rep 15) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 184, 'thisTrialN': 4, 'thisRepN': 15}>
983.8405 	EXP 	text: autoDraw = False
983.8405 	EXP 	textbox: autoDraw = False
983.8405 	EXP 	polygon: autoDraw = True
983.9617 	DATA 	Mouse:  Left button up, pos=(514,146)
984.8289 	INFO 	Keyboard events cleared
984.8285 	EXP 	polygon: autoDraw = False
984.8285 	EXP 	polygon_2: autoDraw = True
985.3680 	DATA 	Keypress: space
985.3727 	EXP 	polygon: autoDraw = False
985.3727 	EXP 	polygon_2: autoDraw = False
985.7452 	EXP 	Sound sound_1 reached end of file
985.7617 	EXP 	Sound sound_1 started
986.0497 	EXP 	Sound sound_1 stopped
986.0684 	EXP 	text: autoDraw = True
986.0684 	EXP 	textbox: autoDraw = True
987.1801 	DATA 	Keypress: 1
987.7310 	DATA 	Keypress: 0
987.8747 	DATA 	Keypress: 0
988.1830 	DATA 	Mouse: Left button down, pos=(514,146)
988.1909 	EXP 	New trial (rep=15, index=5): <Trial 185 (5 in rep 15) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 185, 'thisTrialN': 5, 'thisRepN': 15}>
988.1947 	EXP 	text: autoDraw = False
988.1947 	EXP 	textbox: autoDraw = False
988.1947 	EXP 	polygon: autoDraw = True
988.3583 	DATA 	Mouse:  Left button up, pos=(513,146)
989.1786 	INFO 	Keyboard events cleared
989.1782 	EXP 	polygon_2: autoDraw = True
989.1909 	EXP 	polygon: autoDraw = False
989.8499 	DATA 	Keypress: space
989.8539 	EXP 	polygon: autoDraw = False
989.8539 	EXP 	polygon_2: autoDraw = False
990.2276 	EXP 	Sound sound_1 reached end of file
990.2441 	EXP 	Sound sound_1 started
990.5321 	EXP 	Sound sound_1 stopped
990.5456 	EXP 	text: autoDraw = True
990.5456 	EXP 	textbox: autoDraw = True
991.6714 	DATA 	Keypress: 2
992.2144 	DATA 	Keypress: 0
